4.15000e+01	3.60000e+09	1.72739e+03	6.76747e-01	1.51135e+01	1.42235e+00	2.25391e-02	2.12163e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.91522e+01	9.89341e-03	2.49896e-01	5.89762e-05	4.82515e-06	9.95721e-03	0.00000e+00	1.81654e+03	6.86641e-01	1.53634e+01	1.42241e+00	2.25439e-02	2.13159e+00	0.00000e+00	1.81654e+03	6.86641e-01	1.53634e+01	1.42241e+00	2.25439e-02	2.13159e+00	0.00000e+00	1.89000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.72739e+03	6.76747e-01	1.51135e+01	1.42235e+00	2.25391e-02	2.12163e+00	0.00000e+00	8.91522e+01	9.89341e-03	2.49896e-01	5.89762e-05	4.82515e-06	9.95721e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.15833e+01	3.60000e+09	1.72739e+03	6.76916e-01	1.51093e+01	1.42629e+00	2.24122e-02	2.12562e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.89999e+01	1.12056e-02	2.88101e-01	1.68740e-04	2.05017e-05	1.13948e-02	0.00000e+00	1.81639e+03	6.88121e-01	1.53974e+01	1.42646e+00	2.24327e-02	2.13701e+00	0.00000e+00	1.81639e+03	6.88121e-01	1.53974e+01	1.42646e+00	2.24327e-02	2.13701e+00	0.00000e+00	1.89000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.72739e+03	6.76916e-01	1.51093e+01	1.42629e+00	2.24122e-02	2.12562e+00	0.00000e+00	8.89999e+01	1.12056e-02	2.88101e-01	1.68740e-04	2.05017e-05	1.13948e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.16667e+01	3.60000e+09	1.72739e+03	6.77085e-01	1.51051e+01	1.43021e+00	2.22932e-02	2.12959e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.88476e+01	1.25177e-02	3.26305e-01	2.78503e-04	3.61783e-05	1.28324e-02	0.00000e+00	1.81624e+03	6.89603e-01	1.54314e+01	1.43049e+00	2.23293e-02	2.14243e+00	0.00000e+00	1.81624e+03	6.89603e-01	1.54314e+01	1.43049e+00	2.23293e-02	2.14243e+00	0.00000e+00	1.89000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.72739e+03	6.77085e-01	1.51051e+01	1.43021e+00	2.22932e-02	2.12959e+00	0.00000e+00	8.88476e+01	1.25177e-02	3.26305e-01	2.78503e-04	3.61783e-05	1.28324e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.17500e+01	3.60000e+09	1.72739e+03	6.77254e-01	1.51010e+01	1.43412e+00	2.21811e-02	2.13356e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.86952e+01	1.38299e-02	3.64510e-01	3.88267e-04	5.18549e-05	1.42700e-02	0.00000e+00	1.81609e+03	6.91084e-01	1.54655e+01	1.43451e+00	2.22329e-02	2.14783e+00	0.00000e+00	1.81609e+03	6.91084e-01	1.54655e+01	1.43451e+00	2.22329e-02	2.14783e+00	0.00000e+00	1.89000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.72739e+03	6.77254e-01	1.51010e+01	1.43412e+00	2.21811e-02	2.13356e+00	0.00000e+00	8.86952e+01	1.38299e-02	3.64510e-01	3.88267e-04	5.18549e-05	1.42700e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.18333e+01	3.60000e+09	1.72739e+03	6.77424e-01	1.50969e+01	1.43802e+00	2.20751e-02	2.13751e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.85429e+01	1.51421e-02	4.02714e-01	4.98030e-04	6.75315e-05	1.57076e-02	0.00000e+00	1.81593e+03	6.92566e-01	1.54996e+01	1.43851e+00	2.21427e-02	2.15322e+00	0.00000e+00	1.81593e+03	6.92566e-01	1.54996e+01	1.43851e+00	2.21427e-02	2.15322e+00	0.00000e+00	1.89000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.72739e+03	6.77424e-01	1.50969e+01	1.43802e+00	2.20751e-02	2.13751e+00	0.00000e+00	8.85429e+01	1.51421e-02	4.02714e-01	4.98030e-04	6.75315e-05	1.57076e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.19167e+01	3.60000e+09	1.72739e+03	6.77595e-01	1.50927e+01	1.44189e+00	2.19746e-02	2.14146e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.83905e+01	1.64542e-02	4.40919e-01	6.07793e-04	8.32081e-05	1.71452e-02	0.00000e+00	1.81578e+03	6.94049e-01	1.55336e+01	1.44250e+00	2.20578e-02	2.15860e+00	0.00000e+00	1.81578e+03	6.94049e-01	1.55336e+01	1.44250e+00	2.20578e-02	2.15860e+00	0.00000e+00	1.89000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.72739e+03	6.77595e-01	1.50927e+01	1.44189e+00	2.19746e-02	2.14146e+00	0.00000e+00	8.83905e+01	1.64542e-02	4.40919e-01	6.07793e-04	8.32081e-05	1.71452e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.20000e+01	3.60000e+09	1.72739e+03	6.77766e-01	1.50886e+01	1.44575e+00	2.18789e-02	2.14539e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.82452e+01	1.80390e-02	4.72028e-01	9.19269e-04	1.50234e-04	1.91085e-02	0.00000e+00	1.81564e+03	6.95805e-01	1.55606e+01	1.44667e+00	2.20291e-02	2.16450e+00	0.00000e+00	1.81564e+03	6.95805e-01	1.55606e+01	1.44667e+00	2.20291e-02	2.16450e+00	0.00000e+00	1.89000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.72739e+03	6.77766e-01	1.50886e+01	1.44575e+00	2.18789e-02	2.14539e+00	0.00000e+00	8.82452e+01	1.80390e-02	4.72028e-01	9.19269e-04	1.50234e-04	1.91085e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.20833e+01	3.60000e+09	1.72739e+03	6.77937e-01	1.50845e+01	1.44959e+00	2.17873e-02	2.14931e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.81005e+01	1.96490e-02	5.02482e-01	1.24940e-03	2.22009e-04	2.11204e-02	0.00000e+00	1.81549e+03	6.97586e-01	1.55870e+01	1.45084e+00	2.20093e-02	2.17044e+00	0.00000e+00	1.81549e+03	6.97586e-01	1.55870e+01	1.45084e+00	2.20093e-02	2.17044e+00	0.00000e+00	1.89000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.72739e+03	6.77937e-01	1.50845e+01	1.44959e+00	2.17873e-02	2.14931e+00	0.00000e+00	8.81005e+01	1.96490e-02	5.02482e-01	1.24940e-03	2.22009e-04	2.11204e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.21667e+01	3.60000e+09	1.72739e+03	6.78109e-01	1.50804e+01	1.45342e+00	2.16995e-02	2.15322e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.79559e+01	2.12589e-02	5.32935e-01	1.57953e-03	2.93783e-04	2.31322e-02	0.00000e+00	1.81535e+03	6.99368e-01	1.56134e+01	1.45499e+00	2.19933e-02	2.17636e+00	0.00000e+00	1.81535e+03	6.99368e-01	1.56134e+01	1.45499e+00	2.19933e-02	2.17636e+00	0.00000e+00	1.89000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.72739e+03	6.78109e-01	1.50804e+01	1.45342e+00	2.16995e-02	2.15322e+00	0.00000e+00	8.79559e+01	2.12589e-02	5.32935e-01	1.57953e-03	2.93783e-04	2.31322e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.22500e+01	3.60000e+09	1.72739e+03	6.78282e-01	1.50764e+01	1.45722e+00	2.16151e-02	2.15712e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.78112e+01	2.28689e-02	5.63389e-01	1.90966e-03	3.65558e-04	2.51441e-02	0.00000e+00	1.81520e+03	7.01151e-01	1.56397e+01	1.45913e+00	2.19806e-02	2.18226e+00	0.00000e+00	1.81520e+03	7.01151e-01	1.56397e+01	1.45913e+00	2.19806e-02	2.18226e+00	0.00000e+00	1.89000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.72739e+03	6.78282e-01	1.50764e+01	1.45722e+00	2.16151e-02	2.15712e+00	0.00000e+00	8.78112e+01	2.28689e-02	5.63389e-01	1.90966e-03	3.65558e-04	2.51441e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.23333e+01	3.60000e+09	1.72739e+03	6.78455e-01	1.50723e+01	1.46102e+00	2.15335e-02	2.16100e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.76665e+01	2.44789e-02	5.93842e-01	2.23979e-03	4.37333e-04	2.71560e-02	0.00000e+00	1.81506e+03	7.02934e-01	1.56661e+01	1.46326e+00	2.19708e-02	2.18816e+00	0.00000e+00	1.81506e+03	7.02934e-01	1.56661e+01	1.46326e+00	2.19708e-02	2.18816e+00	0.00000e+00	1.89000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.72739e+03	6.78455e-01	1.50723e+01	1.46102e+00	2.15335e-02	2.16100e+00	0.00000e+00	8.76665e+01	2.44789e-02	5.93842e-01	2.23979e-03	4.37333e-04	2.71560e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.24167e+01	3.60000e+09	1.72739e+03	6.78628e-01	1.50682e+01	1.46479e+00	2.14545e-02	2.16487e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.75263e+01	2.61918e-02	6.19734e-01	2.80335e-03	6.01486e-04	2.95966e-02	0.00000e+00	1.81492e+03	7.04820e-01	1.56880e+01	1.46759e+00	2.20560e-02	2.19447e+00	0.00000e+00	1.81492e+03	7.04820e-01	1.56880e+01	1.46759e+00	2.20560e-02	2.19447e+00	0.00000e+00	1.89000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.72739e+03	6.78628e-01	1.50682e+01	1.46479e+00	2.14545e-02	2.16487e+00	0.00000e+00	8.75263e+01	2.61918e-02	6.19734e-01	2.80335e-03	6.01486e-04	2.95966e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.25000e+01	3.60000e+09	1.72739e+03	6.78802e-01	1.50642e+01	1.46855e+00	2.13779e-02	2.16873e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.73873e+01	2.79338e-02	6.44335e-01	3.43290e-03	7.91757e-04	3.21584e-02	0.00000e+00	1.81478e+03	7.06736e-01	1.57085e+01	1.47198e+00	2.21696e-02	2.20089e+00	0.00000e+00	1.81478e+03	7.06736e-01	1.57085e+01	1.47198e+00	2.21696e-02	2.20089e+00	0.00000e+00	1.89000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.72739e+03	6.78802e-01	1.50642e+01	1.46855e+00	2.13779e-02	2.16873e+00	0.00000e+00	8.73873e+01	2.79338e-02	6.44335e-01	3.43290e-03	7.91757e-04	3.21584e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.25833e+01	3.60000e+09	1.72739e+03	6.78977e-01	1.50602e+01	1.47229e+00	2.13033e-02	2.17257e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.72483e+01	2.96758e-02	6.68937e-01	4.06245e-03	9.82029e-04	3.47203e-02	0.00000e+00	1.81464e+03	7.08653e-01	1.57291e+01	1.47636e+00	2.22853e-02	2.20729e+00	0.00000e+00	1.81464e+03	7.08653e-01	1.57291e+01	1.47636e+00	2.22853e-02	2.20729e+00	0.00000e+00	1.89000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.72739e+03	6.78977e-01	1.50602e+01	1.47229e+00	2.13033e-02	2.17257e+00	0.00000e+00	8.72483e+01	2.96758e-02	6.68937e-01	4.06245e-03	9.82029e-04	3.47203e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.26667e+01	3.60000e+09	1.72739e+03	6.79152e-01	1.50562e+01	1.47602e+00	2.12305e-02	2.17640e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.71093e+01	3.14178e-02	6.93538e-01	4.69200e-03	1.17230e-03	3.72821e-02	0.00000e+00	1.81450e+03	7.10570e-01	1.57497e+01	1.48071e+00	2.24028e-02	2.21369e+00	0.00000e+00	1.81450e+03	7.10570e-01	1.57497e+01	1.48071e+00	2.24028e-02	2.21369e+00	0.00000e+00	1.89000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.72739e+03	6.79152e-01	1.50562e+01	1.47602e+00	2.12305e-02	2.17640e+00	0.00000e+00	8.71093e+01	3.14178e-02	6.93538e-01	4.69200e-03	1.17230e-03	3.72821e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.27500e+01	3.60000e+09	1.72739e+03	6.79327e-01	1.50522e+01	1.47973e+00	2.11593e-02	2.18022e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.69703e+01	3.31598e-02	7.18140e-01	5.32155e-03	1.36257e-03	3.98440e-02	0.00000e+00	1.81436e+03	7.12487e-01	1.57703e+01	1.48505e+00	2.25219e-02	2.22006e+00	0.00000e+00	1.81436e+03	7.12487e-01	1.57703e+01	1.48505e+00	2.25219e-02	2.22006e+00	0.00000e+00	1.89000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.72739e+03	6.79327e-01	1.50522e+01	1.47973e+00	2.11593e-02	2.18022e+00	0.00000e+00	8.69703e+01	3.31598e-02	7.18140e-01	5.32155e-03	1.36257e-03	3.98440e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.28333e+01	3.60000e+09	1.72739e+03	6.79503e-01	1.50482e+01	1.48343e+00	2.10896e-02	2.18402e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.68340e+01	3.49095e-02	7.39897e-01	6.16357e-03	1.67968e-03	4.27527e-02	0.00000e+00	1.81423e+03	7.14413e-01	1.57881e+01	1.48959e+00	2.27693e-02	2.22677e+00	0.00000e+00	1.81423e+03	7.14413e-01	1.57881e+01	1.48959e+00	2.27693e-02	2.22677e+00	0.00000e+00	1.89000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.72739e+03	6.79503e-01	1.50482e+01	1.48343e+00	2.10896e-02	2.18402e+00	0.00000e+00	8.68340e+01	3.49095e-02	7.39897e-01	6.16357e-03	1.67968e-03	4.27527e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.29167e+01	3.60000e+09	1.72739e+03	6.79680e-01	1.50442e+01	1.48711e+00	2.10212e-02	2.18781e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.66991e+01	3.66633e-02	7.60081e-01	7.12313e-03	2.06696e-03	4.58534e-02	0.00000e+00	1.81409e+03	7.16343e-01	1.58043e+01	1.49423e+00	2.30881e-02	2.23366e+00	0.00000e+00	1.81409e+03	7.16343e-01	1.58043e+01	1.49423e+00	2.30881e-02	2.23366e+00	0.00000e+00	1.89000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.72739e+03	6.79680e-01	1.50442e+01	1.48711e+00	2.10212e-02	2.18781e+00	0.00000e+00	8.66991e+01	3.66633e-02	7.60081e-01	7.12313e-03	2.06696e-03	4.58534e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.30000e+01	3.60000e+09	1.72739e+03	6.79857e-01	1.50403e+01	1.49077e+00	2.09539e-02	2.19158e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.65643e+01	3.84172e-02	7.80265e-01	8.08269e-03	2.45424e-03	4.89541e-02	0.00000e+00	1.81396e+03	7.18274e-01	1.58205e+01	1.49885e+00	2.34082e-02	2.24053e+00	0.00000e+00	1.81396e+03	7.18274e-01	1.58205e+01	1.49885e+00	2.34082e-02	2.24053e+00	0.00000e+00	1.89000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.72739e+03	6.79857e-01	1.50403e+01	1.49077e+00	2.09539e-02	2.19158e+00	0.00000e+00	8.65643e+01	3.84172e-02	7.80265e-01	8.08269e-03	2.45424e-03	4.89541e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.30833e+01	3.60000e+09	1.72739e+03	6.80034e-01	1.50363e+01	1.49441e+00	2.08877e-02	2.19534e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.64295e+01	4.01710e-02	8.00450e-01	9.04225e-03	2.84152e-03	5.20548e-02	0.00000e+00	1.81382e+03	7.20205e-01	1.58368e+01	1.50346e+00	2.37292e-02	2.24739e+00	0.00000e+00	1.81382e+03	7.20205e-01	1.58368e+01	1.50346e+00	2.37292e-02	2.24739e+00	0.00000e+00	1.89000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.72739e+03	6.80034e-01	1.50363e+01	1.49441e+00	2.08877e-02	2.19534e+00	0.00000e+00	8.64295e+01	4.01710e-02	8.00450e-01	9.04225e-03	2.84152e-03	5.20548e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.31667e+01	3.60000e+09	1.81376e+03	7.12461e-01	1.58513e+01	1.50777e+00	2.37698e-02	2.24400e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.99107e+01	1.04506e-03	2.63695e-02	5.67573e-06	4.27967e-07	1.05116e-03	0.00000e+00	1.90367e+03	7.13506e-01	1.58777e+01	1.50778e+00	2.37702e-02	2.24505e+00	0.00000e+00	1.90367e+03	7.13506e-01	1.58777e+01	1.50778e+00	2.37702e-02	2.24505e+00	0.00000e+00	1.98000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.81376e+03	7.12461e-01	1.58513e+01	1.50777e+00	2.37698e-02	2.24400e+00	0.00000e+00	8.99107e+01	1.04506e-03	2.63695e-02	5.67573e-06	4.27967e-07	1.05116e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.32500e+01	3.60000e+09	1.81376e+03	7.12639e-01	1.58472e+01	1.51185e+00	2.35886e-02	2.24807e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.97471e+01	2.95838e-03	7.46474e-02	1.60670e-05	1.21150e-06	2.97566e-03	0.00000e+00	1.90351e+03	7.15598e-01	1.59219e+01	1.51186e+00	2.35898e-02	2.25105e+00	0.00000e+00	1.90351e+03	7.15598e-01	1.59219e+01	1.51186e+00	2.35898e-02	2.25105e+00	0.00000e+00	1.98000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.81376e+03	7.12639e-01	1.58472e+01	1.51185e+00	2.35886e-02	2.24807e+00	0.00000e+00	8.97471e+01	2.95838e-03	7.46474e-02	1.60670e-05	1.21150e-06	2.97566e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
