4.40833e+01	1.80000e+09	5.05316e+02	4.16343e-01	5.88208e+00	6.70704e-01	2.09982e-02	1.10805e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.72956e+01	2.50026e-02	6.31413e-01	3.23383e-03	4.79575e-04	2.87160e-02	0.00000e+00	5.92611e+02	4.41346e-01	6.51349e+00	6.73938e-01	2.14778e-02	1.13676e+00	0.00000e+00	5.92611e+02	4.41346e-01	6.51349e+00	6.73938e-01	2.14778e-02	1.13676e+00	0.00000e+00	6.30000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.05316e+02	4.16343e-01	5.88208e+00	6.70704e-01	2.09982e-02	1.10805e+00	0.00000e+00	8.72956e+01	2.50026e-02	6.31413e-01	3.23383e-03	4.79575e-04	2.87160e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.41667e+01	1.80000e+09	5.05316e+02	4.16419e-01	5.88031e+00	6.72321e-01	2.09375e-02	1.10968e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.72253e+01	2.59138e-02	6.44370e-01	3.47777e-03	5.24445e-04	2.99160e-02	0.00000e+00	5.92541e+02	4.42333e-01	6.52468e+00	6.75799e-01	2.14619e-02	1.13959e+00	0.00000e+00	5.92541e+02	4.42333e-01	6.52468e+00	6.75799e-01	2.14619e-02	1.13959e+00	0.00000e+00	6.30000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.05316e+02	4.16419e-01	5.88031e+00	6.72321e-01	2.09375e-02	1.10968e+00	0.00000e+00	8.72253e+01	2.59138e-02	6.44370e-01	3.47777e-03	5.24445e-04	2.99160e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.42500e+01	1.80000e+09	5.05316e+02	4.16495e-01	5.87854e+00	6.73932e-01	2.08772e-02	1.11130e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.71549e+01	2.68250e-02	6.57328e-01	3.72172e-03	5.69314e-04	3.11161e-02	0.00000e+00	5.92471e+02	4.43320e-01	6.53587e+00	6.77654e-01	2.14465e-02	1.14242e+00	0.00000e+00	5.92471e+02	4.43320e-01	6.53587e+00	6.77654e-01	2.14465e-02	1.14242e+00	0.00000e+00	6.30000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.05316e+02	4.16495e-01	5.87854e+00	6.73932e-01	2.08772e-02	1.11130e+00	0.00000e+00	8.71549e+01	2.68250e-02	6.57328e-01	3.72172e-03	5.69314e-04	3.11161e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.43333e+01	1.80000e+09	5.05316e+02	4.16571e-01	5.87678e+00	6.75536e-01	2.08174e-02	1.11292e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.70845e+01	2.77362e-02	6.70285e-01	3.96566e-03	6.14183e-04	3.23161e-02	0.00000e+00	5.92401e+02	4.44308e-01	6.54707e+00	6.79502e-01	2.14316e-02	1.14524e+00	0.00000e+00	5.92401e+02	4.44308e-01	6.54707e+00	6.79502e-01	2.14316e-02	1.14524e+00	0.00000e+00	6.30000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.05316e+02	4.16571e-01	5.87678e+00	6.75536e-01	2.08174e-02	1.11292e+00	0.00000e+00	8.70845e+01	2.77362e-02	6.70285e-01	3.96566e-03	6.14183e-04	3.23161e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.44167e+01	1.80000e+09	5.05316e+02	4.16648e-01	5.87503e+00	6.77133e-01	2.07581e-02	1.11454e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.70141e+01	2.86474e-02	6.83242e-01	4.20960e-03	6.59052e-04	3.35161e-02	0.00000e+00	5.92330e+02	4.45295e-01	6.55827e+00	6.81342e-01	2.14172e-02	1.14805e+00	0.00000e+00	5.92330e+02	4.45295e-01	6.55827e+00	6.81342e-01	2.14172e-02	1.14805e+00	0.00000e+00	6.30000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.05316e+02	4.16648e-01	5.87503e+00	6.77133e-01	2.07581e-02	1.11454e+00	0.00000e+00	8.70141e+01	2.86474e-02	6.83242e-01	4.20960e-03	6.59052e-04	3.35161e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.45000e+01	1.80000e+09	5.05316e+02	4.16725e-01	5.87328e+00	6.78722e-01	2.06992e-02	1.11615e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.69439e+01	2.95662e-02	6.96011e-01	4.46492e-03	7.08075e-04	3.47392e-02	0.00000e+00	5.92260e+02	4.46291e-01	6.56929e+00	6.83187e-01	2.14073e-02	1.15089e+00	0.00000e+00	5.92260e+02	4.46291e-01	6.56929e+00	6.83187e-01	2.14073e-02	1.15089e+00	0.00000e+00	6.30000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.05316e+02	4.16725e-01	5.87328e+00	6.78722e-01	2.06992e-02	1.11615e+00	0.00000e+00	8.69439e+01	2.95662e-02	6.96011e-01	4.46492e-03	7.08075e-04	3.47392e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.45833e+01	1.80000e+09	5.05317e+02	4.16801e-01	5.87154e+00	6.80305e-01	2.06406e-02	1.11775e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.68753e+01	3.05523e-02	7.07092e-01	4.82166e-03	7.94145e-04	3.61681e-02	0.00000e+00	5.92192e+02	4.47354e-01	6.57864e+00	6.85127e-01	2.14348e-02	1.15392e+00	0.00000e+00	5.92192e+02	4.47354e-01	6.57864e+00	6.85127e-01	2.14348e-02	1.15392e+00	0.00000e+00	6.30000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.05317e+02	4.16801e-01	5.87154e+00	6.80305e-01	2.06406e-02	1.11775e+00	0.00000e+00	8.68753e+01	3.05523e-02	7.07092e-01	4.82166e-03	7.94145e-04	3.61681e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.46667e+01	1.80000e+09	5.05317e+02	4.16879e-01	5.86981e+00	6.81881e-01	2.05824e-02	1.11934e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.68067e+01	3.15385e-02	7.18173e-01	5.17840e-03	8.80215e-04	3.75971e-02	0.00000e+00	5.92123e+02	4.48417e-01	6.58798e+00	6.87060e-01	2.14627e-02	1.15694e+00	0.00000e+00	5.92123e+02	4.48417e-01	6.58798e+00	6.87060e-01	2.14627e-02	1.15694e+00	0.00000e+00	6.30000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.05317e+02	4.16879e-01	5.86981e+00	6.81881e-01	2.05824e-02	1.11934e+00	0.00000e+00	8.68067e+01	3.15385e-02	7.18173e-01	5.17840e-03	8.80215e-04	3.75971e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.47500e+01	1.80000e+09	5.05317e+02	4.16956e-01	5.86808e+00	6.83451e-01	2.05246e-02	1.12093e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.67381e+01	3.25246e-02	7.29254e-01	5.53514e-03	9.66285e-04	3.90260e-02	0.00000e+00	5.92055e+02	4.49481e-01	6.59734e+00	6.88986e-01	2.14909e-02	1.15996e+00	0.00000e+00	5.92055e+02	4.49481e-01	6.59734e+00	6.88986e-01	2.14909e-02	1.15996e+00	0.00000e+00	6.30000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.05317e+02	4.16956e-01	5.86808e+00	6.83451e-01	2.05246e-02	1.12093e+00	0.00000e+00	8.67381e+01	3.25246e-02	7.29254e-01	5.53514e-03	9.66285e-04	3.90260e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.48333e+01	1.80000e+09	5.05317e+02	4.17034e-01	5.86636e+00	6.85013e-01	2.04670e-02	1.12251e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.66695e+01	3.35107e-02	7.40335e-01	5.89188e-03	1.05235e-03	4.04550e-02	0.00000e+00	5.91987e+02	4.50544e-01	6.60670e+00	6.90905e-01	2.15194e-02	1.16297e+00	0.00000e+00	5.91987e+02	4.50544e-01	6.60670e+00	6.90905e-01	2.15194e-02	1.16297e+00	0.00000e+00	6.30000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.05317e+02	4.17034e-01	5.86636e+00	6.85013e-01	2.04670e-02	1.12251e+00	0.00000e+00	8.66695e+01	3.35107e-02	7.40335e-01	5.89188e-03	1.05235e-03	4.04550e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.49167e+01	1.80000e+09	5.05317e+02	4.17111e-01	5.86465e+00	6.86569e-01	2.04098e-02	1.12409e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.66009e+01	3.44969e-02	7.51417e-01	6.24861e-03	1.13842e-03	4.18839e-02	0.00000e+00	5.91918e+02	4.51608e-01	6.61607e+00	6.92817e-01	2.15482e-02	1.16597e+00	0.00000e+00	5.91918e+02	4.51608e-01	6.61607e+00	6.92817e-01	2.15482e-02	1.16597e+00	0.00000e+00	6.30000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.05317e+02	4.17111e-01	5.86465e+00	6.86569e-01	2.04098e-02	1.12409e+00	0.00000e+00	8.66009e+01	3.44969e-02	7.51417e-01	6.24861e-03	1.13842e-03	4.18839e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.50000e+01	1.80000e+09	5.05317e+02	4.17189e-01	5.86294e+00	6.88118e-01	2.03528e-02	1.12566e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.65323e+01	3.54830e-02	7.62498e-01	6.60535e-03	1.22449e-03	4.33129e-02	0.00000e+00	5.91850e+02	4.52672e-01	6.62544e+00	6.94723e-01	2.15773e-02	1.16897e+00	0.00000e+00	5.91850e+02	4.52672e-01	6.62544e+00	6.94723e-01	2.15773e-02	1.16897e+00	0.00000e+00	6.30000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.05317e+02	4.17189e-01	5.86294e+00	6.88118e-01	2.03528e-02	1.12566e+00	0.00000e+00	8.65323e+01	3.54830e-02	7.62498e-01	6.60535e-03	1.22449e-03	4.33129e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.50833e+01	1.80000e+09	5.05317e+02	4.17267e-01	5.86124e+00	6.89660e-01	2.02961e-02	1.12722e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.64637e+01	3.64691e-02	7.73579e-01	6.96209e-03	1.31056e-03	4.47418e-02	0.00000e+00	5.91781e+02	4.53737e-01	6.63482e+00	6.96622e-01	2.16067e-02	1.17197e+00	0.00000e+00	5.91781e+02	4.53737e-01	6.63482e+00	6.96622e-01	2.16067e-02	1.17197e+00	0.00000e+00	6.30000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.05317e+02	4.17267e-01	5.86124e+00	6.89660e-01	2.02961e-02	1.12722e+00	0.00000e+00	8.64637e+01	3.64691e-02	7.73579e-01	6.96209e-03	1.31056e-03	4.47418e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.51667e+01	1.80000e+09	5.05318e+02	4.17346e-01	5.85955e+00	6.91195e-01	2.02397e-02	1.12878e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.63951e+01	3.74553e-02	7.84660e-01	7.31883e-03	1.39663e-03	4.61707e-02	0.00000e+00	5.91713e+02	4.54801e-01	6.64421e+00	6.98514e-01	2.16363e-02	1.17495e+00	0.00000e+00	5.91713e+02	4.54801e-01	6.64421e+00	6.98514e-01	2.16363e-02	1.17495e+00	0.00000e+00	6.30000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.05318e+02	4.17346e-01	5.85955e+00	6.91195e-01	2.02397e-02	1.12878e+00	0.00000e+00	8.63951e+01	3.74553e-02	7.84660e-01	7.31883e-03	1.39663e-03	4.61707e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.52500e+01	1.80000e+09	5.05318e+02	4.17424e-01	5.85786e+00	6.92724e-01	2.01835e-02	1.13033e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.63265e+01	3.84414e-02	7.95742e-01	7.67557e-03	1.48270e-03	4.75997e-02	0.00000e+00	5.91644e+02	4.55866e-01	6.65360e+00	7.00400e-01	2.16662e-02	1.17793e+00	0.00000e+00	5.91644e+02	4.55866e-01	6.65360e+00	7.00400e-01	2.16662e-02	1.17793e+00	0.00000e+00	6.30000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.05318e+02	4.17424e-01	5.85786e+00	6.92724e-01	2.01835e-02	1.13033e+00	0.00000e+00	8.63265e+01	3.84414e-02	7.95742e-01	7.67557e-03	1.48270e-03	4.75997e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.53333e+01	1.80000e+09	5.05318e+02	4.17503e-01	5.85617e+00	6.94246e-01	2.01276e-02	1.13188e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.62579e+01	3.94276e-02	8.06823e-01	8.03231e-03	1.56877e-03	4.90286e-02	0.00000e+00	5.91576e+02	4.56931e-01	6.66300e+00	7.02278e-01	2.16963e-02	1.18091e+00	0.00000e+00	5.91576e+02	4.56931e-01	6.66300e+00	7.02278e-01	2.16963e-02	1.18091e+00	0.00000e+00	6.30000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.05318e+02	4.17503e-01	5.85617e+00	6.94246e-01	2.01276e-02	1.13188e+00	0.00000e+00	8.62579e+01	3.94276e-02	8.06823e-01	8.03231e-03	1.56877e-03	4.90286e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.54167e+01	1.80000e+09	5.05318e+02	4.17582e-01	5.85450e+00	6.95762e-01	2.00718e-02	1.13342e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.61905e+01	4.04441e-02	8.16641e-01	8.47921e-03	1.70459e-03	5.06279e-02	0.00000e+00	5.91508e+02	4.58026e-01	6.67114e+00	7.04241e-01	2.17764e-02	1.18404e+00	0.00000e+00	5.91508e+02	4.58026e-01	6.67114e+00	7.04241e-01	2.17764e-02	1.18404e+00	0.00000e+00	6.30000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.05318e+02	4.17582e-01	5.85450e+00	6.95762e-01	2.00718e-02	1.13342e+00	0.00000e+00	8.61905e+01	4.04441e-02	8.16641e-01	8.47921e-03	1.70459e-03	5.06279e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.55000e+01	1.80000e+09	5.05318e+02	4.17661e-01	5.85283e+00	6.97271e-01	2.00164e-02	1.13495e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.61233e+01	4.14669e-02	8.26199e-01	8.94468e-03	1.85066e-03	5.22622e-02	0.00000e+00	5.91441e+02	4.59128e-01	6.67903e+00	7.06215e-01	2.18670e-02	1.18721e+00	0.00000e+00	5.91441e+02	4.59128e-01	6.67903e+00	7.06215e-01	2.18670e-02	1.18721e+00	0.00000e+00	6.30000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.05318e+02	4.17661e-01	5.85283e+00	6.97271e-01	2.00164e-02	1.13495e+00	0.00000e+00	8.61233e+01	4.14669e-02	8.26199e-01	8.94468e-03	1.85066e-03	5.22622e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.55833e+01	1.80000e+09	5.05318e+02	4.17741e-01	5.85116e+00	6.98773e-01	1.99611e-02	1.13647e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.60562e+01	4.24896e-02	8.35758e-01	9.41014e-03	1.99672e-03	5.38965e-02	0.00000e+00	5.91374e+02	4.60230e-01	6.68692e+00	7.08183e-01	2.19578e-02	1.19037e+00	0.00000e+00	5.91374e+02	4.60230e-01	6.68692e+00	7.08183e-01	2.19578e-02	1.19037e+00	0.00000e+00	6.30000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.05318e+02	4.17741e-01	5.85116e+00	6.98773e-01	1.99611e-02	1.13647e+00	0.00000e+00	8.60562e+01	4.24896e-02	8.35758e-01	9.41014e-03	1.99672e-03	5.38965e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.56667e+01	1.80000e+09	5.05318e+02	4.17820e-01	5.84951e+00	7.00269e-01	1.99060e-02	1.13799e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.59890e+01	4.35124e-02	8.45316e-01	9.87560e-03	2.14278e-03	5.55308e-02	0.00000e+00	5.91307e+02	4.61333e-01	6.69482e+00	7.10144e-01	2.20488e-02	1.19353e+00	0.00000e+00	5.91307e+02	4.61333e-01	6.69482e+00	7.10144e-01	2.20488e-02	1.19353e+00	0.00000e+00	6.30000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.05318e+02	4.17820e-01	5.84951e+00	7.00269e-01	1.99060e-02	1.13799e+00	0.00000e+00	8.59890e+01	4.35124e-02	8.45316e-01	9.87560e-03	2.14278e-03	5.55308e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.57500e+01	1.80000e+09	5.05318e+02	4.17900e-01	5.84785e+00	7.01758e-01	1.98511e-02	1.13951e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.59218e+01	4.45352e-02	8.54874e-01	1.03411e-02	2.28884e-03	5.71651e-02	0.00000e+00	5.91240e+02	4.62435e-01	6.70273e+00	7.12099e-01	2.21400e-02	1.19667e+00	0.00000e+00	5.91240e+02	4.62435e-01	6.70273e+00	7.12099e-01	2.21400e-02	1.19667e+00	0.00000e+00	6.30000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.05318e+02	4.17900e-01	5.84785e+00	7.01758e-01	1.98511e-02	1.13951e+00	0.00000e+00	8.59218e+01	4.45352e-02	8.54874e-01	1.03411e-02	2.28884e-03	5.71651e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.58333e+01	1.80000e+09	5.05319e+02	4.17980e-01	5.84621e+00	7.03241e-01	1.97965e-02	1.14102e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.58547e+01	4.55580e-02	8.64433e-01	1.08065e-02	2.43490e-03	5.87994e-02	0.00000e+00	5.91173e+02	4.63538e-01	6.71064e+00	7.14047e-01	2.22314e-02	1.19982e+00	0.00000e+00	5.91173e+02	4.63538e-01	6.71064e+00	7.14047e-01	2.22314e-02	1.19982e+00	0.00000e+00	6.30000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	5.05319e+02	4.17980e-01	5.84621e+00	7.03241e-01	1.97965e-02	1.14102e+00	0.00000e+00	8.58547e+01	4.55580e-02	8.64433e-01	1.08065e-02	2.43490e-03	5.87994e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
