3.86667e+01	1.80000e+09	4.21094e+02	3.44933e-01	4.92122e+00	5.43341e-01	1.81971e-02	9.06472e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.61142e+01	4.16055e-02	8.27495e-01	9.00776e-03	1.87045e-03	5.24837e-02	0.00000e+00	5.07208e+02	3.86539e-01	5.74871e+00	5.52349e-01	2.00676e-02	9.58955e-01	0.00000e+00	5.07208e+02	3.86539e-01	5.74871e+00	5.52349e-01	2.00676e-02	9.58955e-01	0.00000e+00	5.40000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.21094e+02	3.44933e-01	4.92122e+00	5.43341e-01	1.81971e-02	9.06472e-01	0.00000e+00	8.61142e+01	4.16055e-02	8.27495e-01	9.00776e-03	1.87045e-03	5.24837e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
3.87500e+01	1.80000e+09	4.21094e+02	3.44995e-01	4.91967e+00	5.44762e-01	1.81462e-02	9.07903e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.60471e+01	4.26282e-02	8.37053e-01	9.47322e-03	2.01651e-03	5.41180e-02	0.00000e+00	5.07141e+02	3.87623e-01	5.75672e+00	5.54235e-01	2.01627e-02	9.62021e-01	0.00000e+00	5.07141e+02	3.87623e-01	5.75672e+00	5.54235e-01	2.01627e-02	9.62021e-01	0.00000e+00	5.40000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.21094e+02	3.44995e-01	4.91967e+00	5.44762e-01	1.81462e-02	9.07903e-01	0.00000e+00	8.60471e+01	4.26282e-02	8.37053e-01	9.47322e-03	2.01651e-03	5.41180e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
3.88333e+01	1.80000e+09	4.21094e+02	3.45056e-01	4.91813e+00	5.46176e-01	1.80955e-02	9.09328e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.59799e+01	4.36510e-02	8.46611e-01	9.93869e-03	2.16258e-03	5.57523e-02	0.00000e+00	5.07074e+02	3.88707e-01	5.76474e+00	5.56115e-01	2.02581e-02	9.65080e-01	0.00000e+00	5.07074e+02	3.88707e-01	5.76474e+00	5.56115e-01	2.02581e-02	9.65080e-01	0.00000e+00	5.40000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.21094e+02	3.45056e-01	4.91813e+00	5.46176e-01	1.80955e-02	9.09328e-01	0.00000e+00	8.59799e+01	4.36510e-02	8.46611e-01	9.93869e-03	2.16258e-03	5.57523e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
3.89167e+01	1.80000e+09	4.21094e+02	3.45118e-01	4.91659e+00	5.47585e-01	1.80449e-02	9.10748e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.59127e+01	4.46738e-02	8.56170e-01	1.04041e-02	2.30864e-03	5.73866e-02	0.00000e+00	5.07007e+02	3.89791e-01	5.77276e+00	5.57989e-01	2.03536e-02	9.68134e-01	0.00000e+00	5.07007e+02	3.89791e-01	5.77276e+00	5.57989e-01	2.03536e-02	9.68134e-01	0.00000e+00	5.40000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.21094e+02	3.45118e-01	4.91659e+00	5.47585e-01	1.80449e-02	9.10748e-01	0.00000e+00	8.59127e+01	4.46738e-02	8.56170e-01	1.04041e-02	2.30864e-03	5.73866e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
3.90000e+01	1.80000e+09	4.21094e+02	3.45179e-01	4.91506e+00	5.48988e-01	1.79946e-02	9.12162e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.58455e+01	4.56966e-02	8.65728e-01	1.08696e-02	2.45470e-03	5.90209e-02	0.00000e+00	5.06940e+02	3.90876e-01	5.78079e+00	5.59857e-01	2.04493e-02	9.71182e-01	0.00000e+00	5.06940e+02	3.90876e-01	5.78079e+00	5.59857e-01	2.04493e-02	9.71182e-01	0.00000e+00	5.40000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.21094e+02	3.45179e-01	4.91506e+00	5.48988e-01	1.79946e-02	9.12162e-01	0.00000e+00	8.58455e+01	4.56966e-02	8.65728e-01	1.08696e-02	2.45470e-03	5.90209e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
3.90833e+01	1.80000e+09	4.21095e+02	3.45241e-01	4.91354e+00	5.50384e-01	1.79444e-02	9.13570e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.57784e+01	4.67194e-02	8.75286e-01	1.13351e-02	2.60076e-03	6.06552e-02	0.00000e+00	5.06873e+02	3.91961e-01	5.78882e+00	5.61719e-01	2.05452e-02	9.74225e-01	0.00000e+00	5.06873e+02	3.91961e-01	5.78882e+00	5.61719e-01	2.05452e-02	9.74225e-01	0.00000e+00	5.40000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.21095e+02	3.45241e-01	4.91354e+00	5.50384e-01	1.79444e-02	9.13570e-01	0.00000e+00	8.57784e+01	4.67194e-02	8.75286e-01	1.13351e-02	2.60076e-03	6.06552e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
3.91667e+01	1.80000e+09	4.21095e+02	3.45303e-01	4.91202e+00	5.51774e-01	1.78945e-02	9.14972e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.57112e+01	4.77421e-02	8.84845e-01	1.18005e-02	2.74682e-03	6.22895e-02	0.00000e+00	5.06806e+02	3.93046e-01	5.79686e+00	5.63575e-01	2.06413e-02	9.77262e-01	0.00000e+00	5.06806e+02	3.93046e-01	5.79686e+00	5.63575e-01	2.06413e-02	9.77262e-01	0.00000e+00	5.40000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.21095e+02	3.45303e-01	4.91202e+00	5.51774e-01	1.78945e-02	9.14972e-01	0.00000e+00	8.57112e+01	4.77421e-02	8.84845e-01	1.18005e-02	2.74682e-03	6.22895e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
3.92500e+01	1.80000e+09	4.21095e+02	3.45366e-01	4.91050e+00	5.53159e-01	1.78447e-02	9.16369e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.56440e+01	4.87649e-02	8.94403e-01	1.22660e-02	2.89288e-03	6.39238e-02	0.00000e+00	5.06739e+02	3.94131e-01	5.80491e+00	5.65425e-01	2.07375e-02	9.80293e-01	0.00000e+00	5.06739e+02	3.94131e-01	5.80491e+00	5.65425e-01	2.07375e-02	9.80293e-01	0.00000e+00	5.40000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.21095e+02	3.45366e-01	4.91050e+00	5.53159e-01	1.78447e-02	9.16369e-01	0.00000e+00	8.56440e+01	4.87649e-02	8.94403e-01	1.22660e-02	2.89288e-03	6.39238e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
3.93333e+01	1.80000e+09	4.21095e+02	3.45428e-01	4.90900e+00	5.54537e-01	1.77950e-02	9.17760e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.55769e+01	4.97877e-02	9.03961e-01	1.27315e-02	3.03895e-03	6.55581e-02	0.00000e+00	5.06672e+02	3.95216e-01	5.81296e+00	5.67269e-01	2.08340e-02	9.83319e-01	0.00000e+00	5.06672e+02	3.95216e-01	5.81296e+00	5.67269e-01	2.08340e-02	9.83319e-01	0.00000e+00	5.40000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.21095e+02	3.45428e-01	4.90900e+00	5.54537e-01	1.77950e-02	9.17760e-01	0.00000e+00	8.55769e+01	4.97877e-02	9.03961e-01	1.27315e-02	3.03895e-03	6.55581e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
3.94167e+01	1.80000e+09	4.21095e+02	3.45491e-01	4.90749e+00	5.55910e-01	1.77456e-02	9.19146e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.55105e+01	5.08114e-02	9.12633e-01	1.32649e-02	3.24183e-03	6.73181e-02	0.00000e+00	5.06606e+02	3.96302e-01	5.82013e+00	5.69174e-01	2.09874e-02	9.86464e-01	0.00000e+00	5.06606e+02	3.96302e-01	5.82013e+00	5.69174e-01	2.09874e-02	9.86464e-01	0.00000e+00	5.40000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.21095e+02	3.45491e-01	4.90749e+00	5.55910e-01	1.77456e-02	9.19146e-01	0.00000e+00	8.55105e+01	5.08114e-02	9.12633e-01	1.32649e-02	3.24183e-03	6.73181e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
3.95000e+01	1.80000e+09	4.21095e+02	3.45554e-01	4.90600e+00	5.57276e-01	1.76963e-02	9.20526e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.54446e+01	5.18355e-02	9.20912e-01	1.38283e-02	3.46984e-03	6.91337e-02	0.00000e+00	5.06540e+02	3.97389e-01	5.82691e+00	5.71104e-01	2.11661e-02	9.89660e-01	0.00000e+00	5.06540e+02	3.97389e-01	5.82691e+00	5.71104e-01	2.11661e-02	9.89660e-01	0.00000e+00	5.40000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.21095e+02	3.45554e-01	4.90600e+00	5.57276e-01	1.76963e-02	9.20526e-01	0.00000e+00	8.54446e+01	5.18355e-02	9.20912e-01	1.38283e-02	3.46984e-03	6.91337e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
3.95833e+01	1.80000e+09	4.21095e+02	3.45617e-01	4.90451e+00	5.58637e-01	1.76472e-02	9.21901e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.53786e+01	5.28597e-02	9.29191e-01	1.43918e-02	3.69786e-03	7.09493e-02	0.00000e+00	5.06474e+02	3.98476e-01	5.83370e+00	5.73029e-01	2.13450e-02	9.92850e-01	0.00000e+00	5.06474e+02	3.98476e-01	5.83370e+00	5.73029e-01	2.13450e-02	9.92850e-01	0.00000e+00	5.40000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.21095e+02	3.45617e-01	4.90451e+00	5.58637e-01	1.76472e-02	9.21901e-01	0.00000e+00	8.53786e+01	5.28597e-02	9.29191e-01	1.43918e-02	3.69786e-03	7.09493e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
3.96667e+01	1.80000e+09	4.21095e+02	3.45680e-01	4.90302e+00	5.59991e-01	1.75982e-02	9.23270e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.53127e+01	5.38838e-02	9.37470e-01	1.49553e-02	3.92587e-03	7.27649e-02	0.00000e+00	5.06408e+02	3.99564e-01	5.84049e+00	5.74947e-01	2.15241e-02	9.96035e-01	0.00000e+00	5.06408e+02	3.99564e-01	5.84049e+00	5.74947e-01	2.15241e-02	9.96035e-01	0.00000e+00	5.40000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.21095e+02	3.45680e-01	4.90302e+00	5.59991e-01	1.75982e-02	9.23270e-01	0.00000e+00	8.53127e+01	5.38838e-02	9.37470e-01	1.49553e-02	3.92587e-03	7.27649e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
3.97500e+01	1.80000e+09	4.21095e+02	3.45743e-01	4.90154e+00	5.61340e-01	1.75494e-02	9.24633e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.52467e+01	5.49079e-02	9.45749e-01	1.55187e-02	4.15388e-03	7.45805e-02	0.00000e+00	5.06342e+02	4.00651e-01	5.84729e+00	5.76859e-01	2.17033e-02	9.99214e-01	0.00000e+00	5.06342e+02	4.00651e-01	5.84729e+00	5.76859e-01	2.17033e-02	9.99214e-01	0.00000e+00	5.40000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.21095e+02	3.45743e-01	4.90154e+00	5.61340e-01	1.75494e-02	9.24633e-01	0.00000e+00	8.52467e+01	5.49079e-02	9.45749e-01	1.55187e-02	4.15388e-03	7.45805e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
3.98333e+01	1.80000e+09	4.21096e+02	3.45807e-01	4.90007e+00	5.62683e-01	1.75008e-02	9.25991e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.51807e+01	5.59320e-02	9.54028e-01	1.60822e-02	4.38190e-03	7.63961e-02	0.00000e+00	5.06276e+02	4.01739e-01	5.85410e+00	5.78765e-01	2.18827e-02	1.00239e+00	0.00000e+00	5.06276e+02	4.01739e-01	5.85410e+00	5.78765e-01	2.18827e-02	1.00239e+00	0.00000e+00	5.40000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.21096e+02	3.45807e-01	4.90007e+00	5.62683e-01	1.75008e-02	9.25991e-01	0.00000e+00	8.51807e+01	5.59320e-02	9.54028e-01	1.60822e-02	4.38190e-03	7.63961e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
3.99167e+01	1.80000e+09	4.21096e+02	3.45871e-01	4.89860e+00	5.64020e-01	1.74523e-02	9.27343e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.51148e+01	5.69562e-02	9.62307e-01	1.66457e-02	4.60991e-03	7.82117e-02	0.00000e+00	5.06210e+02	4.02827e-01	5.86091e+00	5.80666e-01	2.20622e-02	1.00556e+00	0.00000e+00	5.06210e+02	4.02827e-01	5.86091e+00	5.80666e-01	2.20622e-02	1.00556e+00	0.00000e+00	5.40000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.21096e+02	3.45871e-01	4.89860e+00	5.64020e-01	1.74523e-02	9.27343e-01	0.00000e+00	8.51148e+01	5.69562e-02	9.62307e-01	1.66457e-02	4.60991e-03	7.82117e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.00000e+01	1.80000e+09	4.21096e+02	3.45935e-01	4.89714e+00	5.65352e-01	1.74040e-02	9.28690e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.50488e+01	5.79803e-02	9.70585e-01	1.72091e-02	4.83793e-03	8.00273e-02	0.00000e+00	5.06145e+02	4.03915e-01	5.86772e+00	5.82561e-01	2.22419e-02	1.00872e+00	0.00000e+00	5.06145e+02	4.03915e-01	5.86772e+00	5.82561e-01	2.22419e-02	1.00872e+00	0.00000e+00	5.40000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.21096e+02	3.45935e-01	4.89714e+00	5.65352e-01	1.74040e-02	9.28690e-01	0.00000e+00	8.50488e+01	5.79803e-02	9.70585e-01	1.72091e-02	4.83793e-03	8.00273e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.00833e+01	1.80000e+09	4.21096e+02	3.45999e-01	4.89568e+00	5.66677e-01	1.73559e-02	9.30032e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.49828e+01	5.90044e-02	9.78864e-01	1.77726e-02	5.06594e-03	8.18430e-02	0.00000e+00	5.06079e+02	4.05003e-01	5.87454e+00	5.84450e-01	2.24218e-02	1.01187e+00	0.00000e+00	5.06079e+02	4.05003e-01	5.87454e+00	5.84450e-01	2.24218e-02	1.01187e+00	0.00000e+00	5.40000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	4.21096e+02	3.45999e-01	4.89568e+00	5.66677e-01	1.73559e-02	9.30032e-01	0.00000e+00	8.49828e+01	5.90044e-02	9.78864e-01	1.77726e-02	5.06594e-03	8.18430e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
