4.67500e+01	3.60000e+09	1.90014e+03	7.52886e-01	1.64905e+01	1.68570e+00	2.21836e-02	2.46077e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.71484e+01	3.09278e-02	6.86617e-01	4.51489e-03	1.11877e-03	3.65614e-02	0.00000e+00	1.98728e+03	7.83814e-01	1.71771e+01	1.69022e+00	2.33024e-02	2.49733e+00	0.00000e+00	1.98728e+03	7.83814e-01	1.71771e+01	1.69022e+00	2.33024e-02	2.49733e+00	0.00000e+00	2.07000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.90014e+03	7.52886e-01	1.64905e+01	1.68570e+00	2.21836e-02	2.46077e+00	0.00000e+00	8.71484e+01	3.09278e-02	6.86617e-01	4.51489e-03	1.11877e-03	3.65614e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.68333e+01	3.60000e+09	1.90014e+03	7.53087e-01	1.64863e+01	1.68950e+00	2.21097e-02	2.46470e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.70094e+01	3.26698e-02	7.11219e-01	5.14444e-03	1.30905e-03	3.91233e-02	0.00000e+00	1.98715e+03	7.85757e-01	1.71976e+01	1.69465e+00	2.34187e-02	2.50382e+00	0.00000e+00	1.98715e+03	7.85757e-01	1.71976e+01	1.69465e+00	2.34187e-02	2.50382e+00	0.00000e+00	2.07000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.90014e+03	7.53087e-01	1.64863e+01	1.68950e+00	2.21097e-02	2.46470e+00	0.00000e+00	8.70094e+01	3.26698e-02	7.11219e-01	5.14444e-03	1.30905e-03	3.91233e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.69167e+01	3.60000e+09	1.90014e+03	7.53289e-01	1.64822e+01	1.69329e+00	2.20373e-02	2.46861e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.68719e+01	3.44161e-02	7.34219e-01	5.89363e-03	1.57074e-03	4.18805e-02	0.00000e+00	1.98701e+03	7.87705e-01	1.72165e+01	1.69918e+00	2.36080e-02	2.51049e+00	0.00000e+00	1.98701e+03	7.87705e-01	1.72165e+01	1.69918e+00	2.36080e-02	2.51049e+00	0.00000e+00	2.07000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.90014e+03	7.53289e-01	1.64822e+01	1.69329e+00	2.20373e-02	2.46861e+00	0.00000e+00	8.68719e+01	3.44161e-02	7.34219e-01	5.89363e-03	1.57074e-03	4.18805e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.70000e+01	3.60000e+09	1.90014e+03	7.53491e-01	1.64781e+01	1.69706e+00	2.19662e-02	2.47251e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.67371e+01	3.61699e-02	7.54403e-01	6.85319e-03	1.95802e-03	4.49811e-02	0.00000e+00	1.98687e+03	7.89661e-01	1.72325e+01	1.70391e+00	2.39242e-02	2.51749e+00	0.00000e+00	1.98687e+03	7.89661e-01	1.72325e+01	1.70391e+00	2.39242e-02	2.51749e+00	0.00000e+00	2.07000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.90014e+03	7.53491e-01	1.64781e+01	1.69706e+00	2.19662e-02	2.47251e+00	0.00000e+00	8.67371e+01	3.61699e-02	7.54403e-01	6.85319e-03	1.95802e-03	4.49811e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.70833e+01	3.60000e+09	1.90014e+03	7.53693e-01	1.64741e+01	1.70081e+00	2.18963e-02	2.47640e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.66023e+01	3.79238e-02	7.74587e-01	7.81275e-03	2.34530e-03	4.80818e-02	0.00000e+00	1.98674e+03	7.91617e-01	1.72487e+01	1.70862e+00	2.42416e-02	2.52448e+00	0.00000e+00	1.98674e+03	7.91617e-01	1.72487e+01	1.70862e+00	2.42416e-02	2.52448e+00	0.00000e+00	2.07000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.90014e+03	7.53693e-01	1.64741e+01	1.70081e+00	2.18963e-02	2.47640e+00	0.00000e+00	8.66023e+01	3.79238e-02	7.74587e-01	7.81275e-03	2.34530e-03	4.80818e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.71667e+01	3.60000e+09	1.90014e+03	7.53896e-01	1.64700e+01	1.70454e+00	2.18275e-02	2.48027e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.64674e+01	3.96776e-02	7.94772e-01	8.77232e-03	2.73258e-03	5.11825e-02	0.00000e+00	1.98660e+03	7.93574e-01	1.72648e+01	1.71332e+00	2.45601e-02	2.53145e+00	0.00000e+00	1.98660e+03	7.93574e-01	1.72648e+01	1.71332e+00	2.45601e-02	2.53145e+00	0.00000e+00	2.07000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.90014e+03	7.53896e-01	1.64700e+01	1.70454e+00	2.18275e-02	2.48027e+00	0.00000e+00	8.64674e+01	3.96776e-02	7.94772e-01	8.77232e-03	2.73258e-03	5.11825e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.72500e+01	3.60000e+09	1.98651e+03	7.86856e-01	1.72842e+01	1.71786e+00	2.47423e-02	2.52946e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.99567e+01	5.06813e-04	1.27882e-02	2.75251e-06	2.07548e-07	5.09773e-04	0.00000e+00	2.07646e+03	7.87363e-01	1.72970e+01	1.71786e+00	2.47425e-02	2.52997e+00	0.00000e+00	2.07646e+03	7.87363e-01	1.72970e+01	1.71786e+00	2.47425e-02	2.52997e+00	0.00000e+00	2.16000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.98651e+03	7.86856e-01	1.72842e+01	1.71786e+00	2.47423e-02	2.52946e+00	0.00000e+00	8.99567e+01	5.06813e-04	1.27882e-02	2.75251e-06	2.07548e-07	5.09773e-04	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.73333e+01	3.60000e+09	1.98651e+03	7.86543e-01	1.72807e+01	1.72202e+00	2.45546e-02	2.53312e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.97931e+01	2.42013e-03	6.10662e-02	1.31438e-05	9.91083e-07	2.43427e-03	0.00000e+00	2.07630e+03	7.88963e-01	1.73418e+01	1.72203e+00	2.45555e-02	2.53555e+00	0.00000e+00	2.07630e+03	7.88963e-01	1.73418e+01	1.72203e+00	2.45555e-02	2.53555e+00	0.00000e+00	2.16000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.98651e+03	7.86543e-01	1.72807e+01	1.72202e+00	2.45546e-02	2.53312e+00	0.00000e+00	8.97931e+01	2.42013e-03	6.10662e-02	1.31438e-05	9.91083e-07	2.43427e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.74167e+01	3.60000e+09	1.98651e+03	7.86767e-01	1.72763e+01	1.72616e+00	2.43815e-02	2.53731e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.96296e+01	4.33346e-03	1.09344e-01	2.35351e-05	1.77462e-06	4.35877e-03	0.00000e+00	2.07614e+03	7.91100e-01	1.73857e+01	1.72619e+00	2.43833e-02	2.54167e+00	0.00000e+00	2.07614e+03	7.91100e-01	1.73857e+01	1.72619e+00	2.43833e-02	2.54167e+00	0.00000e+00	2.16000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.98651e+03	7.86767e-01	1.72763e+01	1.72616e+00	2.43815e-02	2.53731e+00	0.00000e+00	8.96296e+01	4.33346e-03	1.09344e-01	2.35351e-05	1.77462e-06	4.35877e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.75000e+01	3.60000e+09	1.98651e+03	7.86974e-01	1.72719e+01	1.73029e+00	2.42214e-02	2.54148e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.94660e+01	6.24678e-03	1.57622e-01	3.39263e-05	2.55815e-06	6.28326e-03	0.00000e+00	2.07597e+03	7.93220e-01	1.74296e+01	1.73032e+00	2.42240e-02	2.54777e+00	0.00000e+00	2.07597e+03	7.93220e-01	1.74296e+01	1.73032e+00	2.42240e-02	2.54777e+00	0.00000e+00	2.16000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.98651e+03	7.86974e-01	1.72719e+01	1.73029e+00	2.42214e-02	2.54148e+00	0.00000e+00	8.94660e+01	6.24678e-03	1.57622e-01	3.39263e-05	2.55815e-06	6.28326e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.75833e+01	3.60000e+09	1.98651e+03	7.87180e-01	1.72676e+01	1.73440e+00	2.40728e-02	2.54565e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.93024e+01	8.16010e-03	2.05900e-01	4.43176e-05	3.34169e-06	8.20776e-03	0.00000e+00	2.07581e+03	7.95340e-01	1.74735e+01	1.73444e+00	2.40761e-02	2.55386e+00	0.00000e+00	2.07581e+03	7.95340e-01	1.74735e+01	1.73444e+00	2.40761e-02	2.55386e+00	0.00000e+00	2.16000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.98651e+03	7.87180e-01	1.72676e+01	1.73440e+00	2.40728e-02	2.54565e+00	0.00000e+00	8.93024e+01	8.16010e-03	2.05900e-01	4.43176e-05	3.34169e-06	8.20776e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.76667e+01	3.60000e+09	1.98651e+03	7.87386e-01	1.72632e+01	1.73849e+00	2.39341e-02	2.54981e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.91403e+01	9.99579e-03	2.52877e-01	6.75409e-05	6.04837e-06	1.00694e-02	0.00000e+00	2.07565e+03	7.97382e-01	1.75161e+01	1.73855e+00	2.39402e-02	2.55988e+00	0.00000e+00	2.07565e+03	7.97382e-01	1.75161e+01	1.73855e+00	2.39402e-02	2.55988e+00	0.00000e+00	2.16000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.98651e+03	7.87386e-01	1.72632e+01	1.73849e+00	2.39341e-02	2.54981e+00	0.00000e+00	8.91403e+01	9.99579e-03	2.52877e-01	6.75409e-05	6.04837e-06	1.00694e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.77500e+01	3.60000e+09	1.98651e+03	7.87594e-01	1.72589e+01	1.74256e+00	2.38044e-02	2.55396e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.89880e+01	1.13080e-02	2.91082e-01	1.77304e-04	2.17250e-05	1.15070e-02	0.00000e+00	2.07549e+03	7.98902e-01	1.75499e+01	1.74273e+00	2.38261e-02	2.56546e+00	0.00000e+00	2.07549e+03	7.98902e-01	1.75499e+01	1.74273e+00	2.38261e-02	2.56546e+00	0.00000e+00	2.16000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.98651e+03	7.87594e-01	1.72589e+01	1.74256e+00	2.38044e-02	2.55396e+00	0.00000e+00	8.89880e+01	1.13080e-02	2.91082e-01	1.77304e-04	2.17250e-05	1.15070e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.78333e+01	3.60000e+09	1.98651e+03	7.87801e-01	1.72545e+01	1.74661e+00	2.36824e-02	2.55809e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.88357e+01	1.26201e-02	3.29286e-01	2.87068e-04	3.74015e-05	1.29446e-02	0.00000e+00	2.07534e+03	8.00421e-01	1.75838e+01	1.74690e+00	2.37198e-02	2.57104e+00	0.00000e+00	2.07534e+03	8.00421e-01	1.75838e+01	1.74690e+00	2.37198e-02	2.57104e+00	0.00000e+00	2.16000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.98651e+03	7.87801e-01	1.72545e+01	1.74661e+00	2.36824e-02	2.55809e+00	0.00000e+00	8.88357e+01	1.26201e-02	3.29286e-01	2.87068e-04	3.74015e-05	1.29446e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.79167e+01	3.60000e+09	1.98651e+03	7.88009e-01	1.72502e+01	1.75065e+00	2.35674e-02	2.56222e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.86833e+01	1.39323e-02	3.67491e-01	3.96831e-04	5.30781e-05	1.43822e-02	0.00000e+00	2.07519e+03	8.01942e-01	1.76177e+01	1.75104e+00	2.36205e-02	2.57661e+00	0.00000e+00	2.07519e+03	8.01942e-01	1.76177e+01	1.75104e+00	2.36205e-02	2.57661e+00	0.00000e+00	2.16000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.98651e+03	7.88009e-01	1.72502e+01	1.75065e+00	2.35674e-02	2.56222e+00	0.00000e+00	8.86833e+01	1.39323e-02	3.67491e-01	3.96831e-04	5.30781e-05	1.43822e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.80000e+01	3.60000e+09	1.98651e+03	7.88218e-01	1.72459e+01	1.75467e+00	2.34584e-02	2.56634e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.85310e+01	1.52445e-02	4.05695e-01	5.06595e-04	6.87547e-05	1.58198e-02	0.00000e+00	2.07504e+03	8.03463e-01	1.76516e+01	1.75517e+00	2.35272e-02	2.58216e+00	0.00000e+00	2.07504e+03	8.03463e-01	1.76516e+01	1.75517e+00	2.35272e-02	2.58216e+00	0.00000e+00	2.16000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.98651e+03	7.88218e-01	1.72459e+01	1.75467e+00	2.34584e-02	2.56634e+00	0.00000e+00	8.85310e+01	1.52445e-02	4.05695e-01	5.06595e-04	6.87547e-05	1.58198e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.80833e+01	3.60000e+09	1.98651e+03	7.88428e-01	1.72416e+01	1.75867e+00	2.33548e-02	2.57045e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.83787e+01	1.65566e-02	4.43900e-01	6.16358e-04	8.44313e-05	1.72574e-02	0.00000e+00	2.07489e+03	8.04984e-01	1.76855e+01	1.75928e+00	2.34393e-02	2.58771e+00	0.00000e+00	2.07489e+03	8.04984e-01	1.76855e+01	1.75928e+00	2.34393e-02	2.58771e+00	0.00000e+00	2.16000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.98651e+03	7.88428e-01	1.72416e+01	1.75867e+00	2.33548e-02	2.57045e+00	0.00000e+00	8.83787e+01	1.65566e-02	4.43900e-01	6.16358e-04	8.44313e-05	1.72574e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
4.81667e+01	3.60000e+09	1.98651e+03	7.88637e-01	1.72373e+01	1.76265e+00	2.32560e-02	2.57454e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.82339e+01	1.81646e-02	4.74405e-01	9.45029e-04	1.55834e-04	1.92655e-02	0.00000e+00	2.07474e+03	8.06802e-01	1.77117e+01	1.76360e+00	2.34118e-02	2.59381e+00	0.00000e+00	2.07474e+03	8.06802e-01	1.77117e+01	1.76360e+00	2.34118e-02	2.59381e+00	0.00000e+00	2.16000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.98651e+03	7.88637e-01	1.72373e+01	1.76265e+00	2.32560e-02	2.57454e+00	0.00000e+00	8.82339e+01	1.81646e-02	4.74405e-01	9.45029e-04	1.55834e-04	1.92655e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
