5.40000e+01	6.30000e+09	3.43973e+03	1.62637e+00	3.14103e+01	3.51256e+00	5.08171e-02	5.18974e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.75014e+02	5.46460e-02	1.15793e+00	8.98884e-03	2.38449e-03	6.60193e-02	0.00000e+00	3.61474e+03	1.68102e+00	3.25682e+01	3.52154e+00	5.32016e-02	5.25576e+00	0.00000e+00	3.61474e+03	1.68102e+00	3.25682e+01	3.52154e+00	5.32016e-02	5.25576e+00	0.00000e+00	3.78000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.43973e+03	1.62637e+00	3.14103e+01	3.51256e+00	5.08171e-02	5.18974e+00	0.00000e+00	8.88238e+01	1.27225e-02	3.32267e-01	2.95633e-04	3.86248e-05	1.30568e-02	0.00000e+00	8.61901e+01	4.19235e-02	8.25666e-01	8.69321e-03	2.34586e-03	5.29625e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
5.40833e+01	6.30000e+09	3.43973e+03	1.62679e+00	3.14029e+01	3.51925e+00	5.06261e-02	5.19666e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.74762e+02	5.73921e-02	1.20959e+00	9.85897e-03	2.71941e-03	6.99705e-02	0.00000e+00	3.61449e+03	1.68418e+00	3.26125e+01	3.52911e+00	5.33455e-02	5.26663e+00	0.00000e+00	3.61449e+03	1.68418e+00	3.26125e+01	3.52911e+00	5.33455e-02	5.26663e+00	0.00000e+00	3.78000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.43973e+03	1.62679e+00	3.14029e+01	3.51925e+00	5.06261e-02	5.19666e+00	0.00000e+00	8.86714e+01	1.40347e-02	3.70472e-01	4.05396e-04	5.43013e-05	1.44944e-02	0.00000e+00	8.60904e+01	4.33574e-02	8.39115e-01	9.45357e-03	2.66511e-03	5.54761e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
5.41667e+01	6.30000e+09	3.43973e+03	1.62720e+00	3.13956e+01	3.52592e+00	5.04416e-02	5.20356e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.74510e+02	6.01382e-02	1.26124e+00	1.07291e-02	3.05433e-03	7.39216e-02	0.00000e+00	3.61424e+03	1.68734e+00	3.26568e+01	3.53664e+00	5.34959e-02	5.27748e+00	0.00000e+00	3.61424e+03	1.68734e+00	3.26568e+01	3.53664e+00	5.34959e-02	5.27748e+00	0.00000e+00	3.78000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.43973e+03	1.62720e+00	3.13956e+01	3.52592e+00	5.04416e-02	5.20356e+00	0.00000e+00	8.85191e+01	1.53469e-02	4.08676e-01	5.15159e-04	6.99779e-05	1.59320e-02	0.00000e+00	8.59907e+01	4.47913e-02	8.52565e-01	1.02139e-02	2.98435e-03	5.79896e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
5.42500e+01	6.30000e+09	3.43973e+03	1.62762e+00	3.13883e+01	3.53255e+00	5.02629e-02	5.21044e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.74258e+02	6.29055e-02	1.31234e+00	1.16150e-02	3.39325e-03	7.79137e-02	0.00000e+00	3.61399e+03	1.69053e+00	3.27006e+01	3.54417e+00	5.36561e-02	5.28835e+00	0.00000e+00	3.61399e+03	1.69053e+00	3.27006e+01	3.54417e+00	5.36561e-02	5.28835e+00	0.00000e+00	3.78000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.43973e+03	1.62762e+00	3.13883e+01	3.53255e+00	5.02629e-02	5.21044e+00	0.00000e+00	8.83673e+01	1.66803e-02	4.46327e-01	6.40658e-04	8.96601e-05	1.74106e-02	0.00000e+00	8.58910e+01	4.62252e-02	8.66015e-01	1.09743e-02	3.30359e-03	6.05031e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
5.43333e+01	6.30000e+09	3.43973e+03	1.62804e+00	3.13810e+01	3.53916e+00	5.00893e-02	5.21729e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.74014e+02	6.59494e-02	1.35624e+00	1.27055e-02	3.78427e-03	8.24391e-02	0.00000e+00	3.61374e+03	1.69399e+00	3.27372e+01	3.55186e+00	5.38736e-02	5.29973e+00	0.00000e+00	3.61374e+03	1.69399e+00	3.27372e+01	3.55186e+00	5.38736e-02	5.29973e+00	0.00000e+00	3.78000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.43973e+03	1.62804e+00	3.13810e+01	3.53916e+00	5.00893e-02	5.21729e+00	0.00000e+00	8.82226e+01	1.82902e-02	4.76781e-01	9.70788e-04	1.61435e-04	1.94225e-02	0.00000e+00	8.57913e+01	4.76592e-02	8.79464e-01	1.17347e-02	3.62284e-03	6.30167e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
5.44167e+01	6.30000e+09	3.43973e+03	1.62846e+00	3.13737e+01	3.54574e+00	4.99204e-02	5.22412e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.73770e+02	6.89933e-02	1.40015e+00	1.37959e-02	4.17529e-03	8.69645e-02	0.00000e+00	3.61350e+03	1.69746e+00	3.27739e+01	3.55953e+00	5.40956e-02	5.31108e+00	0.00000e+00	3.61350e+03	1.69746e+00	3.27739e+01	3.55953e+00	5.40956e-02	5.31108e+00	0.00000e+00	3.78000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.43973e+03	1.62846e+00	3.13737e+01	3.54574e+00	4.99204e-02	5.22412e+00	0.00000e+00	8.80780e+01	1.99002e-02	5.07234e-01	1.30092e-03	2.33210e-04	2.14343e-02	0.00000e+00	8.56916e+01	4.90931e-02	8.92914e-01	1.24950e-02	3.94208e-03	6.55302e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
5.45000e+01	6.30000e+09	3.43973e+03	1.62888e+00	3.13665e+01	3.55228e+00	4.97555e-02	5.23092e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.73525e+02	7.20372e-02	1.44405e+00	1.48864e-02	4.56631e-03	9.14899e-02	0.00000e+00	3.61326e+03	1.70092e+00	3.28106e+01	3.56717e+00	5.43218e-02	5.32241e+00	0.00000e+00	3.61326e+03	1.70092e+00	3.28106e+01	3.56717e+00	5.43218e-02	5.32241e+00	0.00000e+00	3.78000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.43973e+03	1.62888e+00	3.13665e+01	3.55228e+00	4.97555e-02	5.23092e+00	0.00000e+00	8.79333e+01	2.15102e-02	5.37688e-01	1.63105e-03	3.04984e-04	2.34462e-02	0.00000e+00	8.55919e+01	5.05270e-02	9.06363e-01	1.32554e-02	4.26132e-03	6.80437e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
5.45833e+01	6.30000e+09	3.43973e+03	1.62930e+00	3.13593e+01	3.55880e+00	4.95942e-02	5.23770e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.73282e+02	7.50499e-02	1.48669e+00	1.60878e-02	5.07237e-03	9.62101e-02	0.00000e+00	3.61301e+03	1.70435e+00	3.28460e+01	3.57489e+00	5.46666e-02	5.33391e+00	0.00000e+00	3.61301e+03	1.70435e+00	3.28460e+01	3.57489e+00	5.46666e-02	5.33391e+00	0.00000e+00	3.78000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.43973e+03	1.62930e+00	3.13593e+01	3.55880e+00	4.95942e-02	5.23770e+00	0.00000e+00	8.77886e+01	2.31201e-02	5.68141e-01	1.96118e-03	3.76759e-04	2.54581e-02	0.00000e+00	8.54934e+01	5.19298e-02	9.18552e-01	1.41266e-02	4.69561e-03	7.07520e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
5.46667e+01	6.30000e+09	3.43973e+03	1.62973e+00	3.13521e+01	3.56530e+00	4.94362e-02	5.24446e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.73039e+02	7.80448e-02	1.52861e+00	1.73527e-02	5.64446e-03	1.01042e-01	0.00000e+00	3.61277e+03	1.70777e+00	3.28807e+01	3.58265e+00	5.50806e-02	5.34550e+00	0.00000e+00	3.61277e+03	1.70777e+00	3.28807e+01	3.58265e+00	5.50806e-02	5.34550e+00	0.00000e+00	3.78000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.43973e+03	1.62973e+00	3.13521e+01	3.56530e+00	4.94362e-02	5.24446e+00	0.00000e+00	8.76439e+01	2.47301e-02	5.98595e-01	2.29131e-03	4.48534e-04	2.74699e-02	0.00000e+00	8.53956e+01	5.33147e-02	9.30016e-01	1.50614e-02	5.19592e-03	7.35720e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
5.47500e+01	6.30000e+09	3.43973e+03	1.63015e+00	3.13450e+01	3.57176e+00	4.92810e-02	5.25119e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.72802e+02	8.11632e-02	1.56505e+00	1.88978e-02	6.32741e-03	1.06388e-01	0.00000e+00	3.61253e+03	1.71131e+00	3.29100e+01	3.59066e+00	5.56084e-02	5.35758e+00	0.00000e+00	3.61253e+03	1.71131e+00	3.29100e+01	3.59066e+00	5.56084e-02	5.35758e+00	0.00000e+00	3.78000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.43973e+03	1.63015e+00	3.13450e+01	3.57176e+00	4.92810e-02	5.25119e+00	0.00000e+00	8.75046e+01	2.64636e-02	6.23573e-01	2.90159e-03	6.31179e-04	2.99964e-02	0.00000e+00	8.52977e+01	5.46996e-02	9.41481e-01	1.59962e-02	5.69623e-03	7.63920e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
5.48333e+01	6.30000e+09	3.52502e+03	1.67929e+00	3.22868e+01	3.59478e+00	5.46680e-02	5.32874e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.77256e+02	2.92147e-02	6.79024e-01	3.53716e-03	8.21828e-04	3.35737e-02	0.00000e+00	3.70228e+03	1.70850e+00	3.29659e+01	3.59831e+00	5.54899e-02	5.36231e+00	0.00000e+00	3.70228e+03	1.70850e+00	3.29659e+01	3.59831e+00	5.54899e-02	5.36231e+00	0.00000e+00	3.87000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.52502e+03	1.67929e+00	3.22868e+01	3.59478e+00	5.46680e-02	5.32874e+00	0.00000e+00	8.73656e+01	2.82056e-02	6.48174e-01	3.53114e-03	8.21451e-04	3.25582e-02	0.00000e+00	8.98902e+01	1.00911e-03	3.08495e-02	6.02194e-06	3.77376e-07	1.01551e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
5.49167e+01	6.30000e+09	3.52502e+03	1.67976e+00	3.22794e+01	3.60174e+00	5.43246e-02	5.33583e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.76997e+02	3.20586e-02	7.37311e-01	4.17329e-03	1.01251e-03	3.72444e-02	0.00000e+00	3.70202e+03	1.71182e+00	3.30167e+01	3.60591e+00	5.53371e-02	5.37307e+00	0.00000e+00	3.70202e+03	1.71182e+00	3.30167e+01	3.60591e+00	5.53371e-02	5.37307e+00	0.00000e+00	3.87000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.52502e+03	1.67976e+00	3.22794e+01	3.60174e+00	5.43246e-02	5.33583e+00	0.00000e+00	8.72266e+01	2.99477e-02	6.72776e-01	4.16069e-03	1.01172e-03	3.51201e-02	0.00000e+00	8.97704e+01	2.11099e-03	6.45350e-02	1.25975e-05	7.89443e-07	2.12438e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
5.50000e+01	6.30000e+09	3.52502e+03	1.68019e+00	3.22719e+01	3.60867e+00	5.40053e-02	5.34287e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.76738e+02	3.49025e-02	7.95598e-01	4.80941e-03	1.20320e-03	4.09151e-02	0.00000e+00	3.70176e+03	1.71510e+00	3.30675e+01	3.61348e+00	5.52084e-02	5.38378e+00	0.00000e+00	3.70176e+03	1.71510e+00	3.30675e+01	3.61348e+00	5.52084e-02	5.38378e+00	0.00000e+00	3.87000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.52502e+03	1.68019e+00	3.22719e+01	3.60867e+00	5.40053e-02	5.34287e+00	0.00000e+00	8.70876e+01	3.16897e-02	6.97377e-01	4.79024e-03	1.20199e-03	3.76819e-02	0.00000e+00	8.96505e+01	3.21287e-03	9.82204e-02	1.91730e-05	1.20151e-06	3.23324e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
5.50833e+01	6.30000e+09	3.52502e+03	1.68062e+00	3.22644e+01	3.61556e+00	5.37072e-02	5.34989e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.76479e+02	3.77464e-02	8.53885e-01	5.44554e-03	1.39388e-03	4.45859e-02	0.00000e+00	3.70150e+03	1.71837e+00	3.31183e+01	3.62101e+00	5.51010e-02	5.39448e+00	0.00000e+00	3.70150e+03	1.71837e+00	3.31183e+01	3.62101e+00	5.51010e-02	5.39448e+00	0.00000e+00	3.87000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.52502e+03	1.68062e+00	3.22644e+01	3.61556e+00	5.37072e-02	5.34989e+00	0.00000e+00	8.69486e+01	3.34317e-02	7.21979e-01	5.41979e-03	1.39226e-03	4.02437e-02	0.00000e+00	8.95307e+01	4.31474e-03	1.31906e-01	2.57485e-05	1.61358e-06	4.34211e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
5.51667e+01	6.30000e+09	3.52502e+03	1.68105e+00	3.22569e+01	3.62243e+00	5.34278e-02	5.35691e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.76224e+02	4.05998e-02	9.08638e-01	6.34564e-03	1.74215e-03	4.86876e-02	0.00000e+00	3.70125e+03	1.72165e+00	3.31656e+01	3.62878e+00	5.51699e-02	5.40560e+00	0.00000e+00	3.70125e+03	1.72165e+00	3.31656e+01	3.62878e+00	5.51699e-02	5.40560e+00	0.00000e+00	3.87000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.52502e+03	1.68105e+00	3.22569e+01	3.62243e+00	5.34278e-02	5.35691e+00	0.00000e+00	8.68129e+01	3.51832e-02	7.43047e-01	6.31332e-03	1.74012e-03	4.32366e-02	0.00000e+00	8.94108e+01	5.41662e-03	1.65591e-01	3.23241e-05	2.02564e-06	5.45097e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
5.52500e+01	6.30000e+09	3.52502e+03	1.68148e+00	3.22495e+01	3.62927e+00	5.31649e-02	5.36392e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.75969e+02	4.34555e-02	9.62508e-01	7.31178e-03	2.12984e-03	5.28971e-02	0.00000e+00	3.70099e+03	1.72494e+00	3.32120e+01	3.63658e+00	5.52947e-02	5.41681e+00	0.00000e+00	3.70099e+03	1.72494e+00	3.32120e+01	3.63658e+00	5.52947e-02	5.41681e+00	0.00000e+00	3.87000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.52502e+03	1.68148e+00	3.22495e+01	3.62927e+00	5.31649e-02	5.36392e+00	0.00000e+00	8.66781e+01	3.69370e-02	7.63231e-01	7.27288e-03	2.12740e-03	4.63373e-02	0.00000e+00	8.92910e+01	6.51850e-03	1.99277e-01	3.88996e-05	2.43771e-06	6.55984e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
5.53333e+01	6.30000e+09	3.52502e+03	1.68191e+00	3.22421e+01	3.63608e+00	5.29166e-02	5.37091e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.75715e+02	4.63003e-02	1.01599e+00	8.28211e-03	2.51806e-03	5.71004e-02	0.00000e+00	3.70074e+03	1.72821e+00	3.32581e+01	3.64436e+00	5.54346e-02	5.42801e+00	0.00000e+00	3.70074e+03	1.72821e+00	3.32581e+01	3.64436e+00	5.54346e-02	5.42801e+00	0.00000e+00	3.87000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.52502e+03	1.68191e+00	3.22421e+01	3.63608e+00	5.29166e-02	5.37091e+00	0.00000e+00	8.65433e+01	3.86909e-02	7.83415e-01	8.23244e-03	2.51468e-03	4.94380e-02	0.00000e+00	8.91715e+01	7.60941e-03	2.32571e-01	4.96677e-05	3.37367e-06	7.66245e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
5.54167e+01	6.30000e+09	3.52502e+03	1.68234e+00	3.22347e+01	3.64286e+00	5.26811e-02	5.37788e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.75466e+02	4.89950e-02	1.06411e+00	9.30978e-03	2.91344e-03	6.12182e-02	0.00000e+00	3.70049e+03	1.73134e+00	3.32988e+01	3.65217e+00	5.55946e-02	5.43910e+00	0.00000e+00	3.70049e+03	1.73134e+00	3.32988e+01	3.65217e+00	5.55946e-02	5.43910e+00	0.00000e+00	3.87000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.52502e+03	1.68234e+00	3.22347e+01	3.64286e+00	5.26811e-02	5.37788e+00	0.00000e+00	8.64085e+01	4.04447e-02	8.03600e-01	9.19200e-03	2.90196e-03	5.25387e-02	0.00000e+00	8.90579e+01	8.55029e-03	2.60512e-01	1.17776e-04	1.14746e-05	8.67954e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
