5.32500e+01	4.50000e+09	1.78365e+03	1.21644e+00	1.88022e+01	2.29134e+00	4.75607e-02	3.55534e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.72509e+02	8.17951e-02	1.60527e+00	1.80546e-02	4.41520e-03	1.04265e-01	0.00000e+00	1.95616e+03	1.29824e+00	2.04075e+01	2.30939e+00	5.19759e-02	3.65960e+00	0.00000e+00	1.95616e+03	1.29824e+00	2.04075e+01	2.30939e+00	5.19759e-02	3.65960e+00	0.00000e+00	2.07000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.78365e+03	1.21644e+00	1.88022e+01	2.29134e+00	4.75607e-02	3.55534e+00	0.00000e+00	8.71121e+01	2.92130e-02	6.78321e-01	3.81553e-03	7.79146e-04	3.38077e-02	0.00000e+00	8.53965e+01	5.25821e-02	9.26947e-01	1.42391e-02	3.63605e-03	7.04572e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
5.33333e+01	4.50000e+09	1.78365e+03	1.21671e+00	1.87976e+01	2.29550e+00	4.74234e-02	3.55963e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.72338e+02	8.41716e-02	1.63260e+00	1.89919e-02	4.73504e-03	1.07899e-01	0.00000e+00	1.95599e+03	1.30088e+00	2.04302e+01	2.31449e+00	5.21584e-02	3.66753e+00	0.00000e+00	1.95599e+03	1.30088e+00	2.04302e+01	2.31449e+00	5.21584e-02	3.66753e+00	0.00000e+00	2.07000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.78365e+03	1.21671e+00	1.87976e+01	2.29550e+00	4.74234e-02	3.55963e+00	0.00000e+00	8.70071e+01	3.05654e-02	6.97376e-01	4.18933e-03	8.70977e-04	3.56257e-02	0.00000e+00	8.53305e+01	5.36062e-02	9.35226e-01	1.48025e-02	3.86407e-03	7.22728e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
5.34167e+01	4.50000e+09	1.78365e+03	1.21697e+00	1.87929e+01	2.29964e+00	4.72874e-02	3.56390e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.72168e+02	8.65723e-02	1.65890e+00	1.99932e-02	5.08534e-03	1.11651e-01	0.00000e+00	1.95582e+03	1.30355e+00	2.04518e+01	2.31964e+00	5.23727e-02	3.67555e+00	0.00000e+00	1.95582e+03	1.30355e+00	2.04518e+01	2.31964e+00	5.23727e-02	3.67555e+00	0.00000e+00	2.07000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.78365e+03	1.21697e+00	1.87929e+01	2.29964e+00	4.72874e-02	3.56390e+00	0.00000e+00	8.69031e+01	3.19419e-02	7.15396e-01	4.62721e-03	9.93253e-04	3.75624e-02	0.00000e+00	8.52646e+01	5.46303e-02	9.43505e-01	1.53660e-02	4.09208e-03	7.40884e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
5.35000e+01	4.50000e+09	1.78365e+03	1.21724e+00	1.87883e+01	2.30377e+00	4.71527e-02	3.56816e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.72000e+02	8.90217e-02	1.68310e+00	2.11242e-02	5.49724e-03	1.15643e-01	0.00000e+00	1.95565e+03	1.30626e+00	2.04714e+01	2.32489e+00	5.26499e-02	3.68380e+00	0.00000e+00	1.95565e+03	1.30626e+00	2.04714e+01	2.32489e+00	5.26499e-02	3.68380e+00	0.00000e+00	2.07000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.78365e+03	1.21724e+00	1.87883e+01	2.30377e+00	4.71527e-02	3.56816e+00	0.00000e+00	8.68010e+01	3.33673e-02	7.31320e-01	5.19476e-03	1.17714e-03	3.97392e-02	0.00000e+00	8.51986e+01	5.56545e-02	9.51784e-01	1.59295e-02	4.32010e-03	7.59040e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
5.35833e+01	4.50000e+09	1.78365e+03	1.21751e+00	1.87837e+01	2.30787e+00	4.70190e-02	3.57240e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.71832e+02	9.14712e-02	1.70731e+00	2.22552e-02	5.90914e-03	1.19636e-01	0.00000e+00	1.95548e+03	1.30898e+00	2.04910e+01	2.33013e+00	5.29281e-02	3.69204e+00	0.00000e+00	1.95548e+03	1.30898e+00	2.04910e+01	2.33013e+00	5.29281e-02	3.69204e+00	0.00000e+00	2.07000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.78365e+03	1.21751e+00	1.87837e+01	2.30787e+00	4.70190e-02	3.57240e+00	0.00000e+00	8.66990e+01	3.47926e-02	7.47243e-01	5.76232e-03	1.36103e-03	4.19160e-02	0.00000e+00	8.51326e+01	5.66786e-02	9.60063e-01	1.64929e-02	4.54811e-03	7.77196e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
5.36667e+01	4.50000e+09	1.78365e+03	1.21778e+00	1.87791e+01	2.31196e+00	4.68864e-02	3.57662e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.71664e+02	9.39207e-02	1.73151e+00	2.33863e-02	6.32105e-03	1.23628e-01	0.00000e+00	1.95531e+03	1.31170e+00	2.05107e+01	2.33535e+00	5.32074e-02	3.70025e+00	0.00000e+00	1.95531e+03	1.31170e+00	2.05107e+01	2.33535e+00	5.32074e-02	3.70025e+00	0.00000e+00	2.07000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.78365e+03	1.21778e+00	1.87791e+01	2.31196e+00	4.68864e-02	3.57662e+00	0.00000e+00	8.65970e+01	3.62180e-02	7.63167e-01	6.32987e-03	1.54492e-03	4.40928e-02	0.00000e+00	8.50667e+01	5.77027e-02	9.68342e-01	1.70564e-02	4.77613e-03	7.95352e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
5.37500e+01	4.50000e+09	1.78365e+03	1.21805e+00	1.87746e+01	2.31603e+00	4.67547e-02	3.58083e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.71496e+02	9.63701e-02	1.75571e+00	2.45173e-02	6.73295e-03	1.27620e-01	0.00000e+00	1.95515e+03	1.31442e+00	2.05303e+01	2.34055e+00	5.34876e-02	3.70845e+00	0.00000e+00	1.95515e+03	1.31442e+00	2.05303e+01	2.34055e+00	5.34876e-02	3.70845e+00	0.00000e+00	2.07000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.78365e+03	1.21805e+00	1.87746e+01	2.31603e+00	4.67547e-02	3.58083e+00	0.00000e+00	8.64950e+01	3.76433e-02	7.79090e-01	6.89742e-03	1.72881e-03	4.62695e-02	0.00000e+00	8.50007e+01	5.87268e-02	9.76620e-01	1.76199e-02	5.00414e-03	8.13508e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
5.38333e+01	4.50000e+09	1.78365e+03	1.21831e+00	1.87700e+01	2.32008e+00	4.66239e-02	3.58502e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.71328e+02	9.88196e-02	1.77991e+00	2.56483e-02	7.14485e-03	1.31613e-01	0.00000e+00	1.95498e+03	1.31713e+00	2.05499e+01	2.34573e+00	5.37687e-02	3.71664e+00	0.00000e+00	1.95498e+03	1.31713e+00	2.05499e+01	2.34573e+00	5.37687e-02	3.71664e+00	0.00000e+00	2.07000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.78365e+03	1.21831e+00	1.87700e+01	2.32008e+00	4.66239e-02	3.58502e+00	0.00000e+00	8.63930e+01	3.90687e-02	7.95014e-01	7.46497e-03	1.91270e-03	4.84463e-02	0.00000e+00	8.49348e+01	5.97510e-02	9.84899e-01	1.81833e-02	5.23215e-03	8.31664e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
5.39167e+01	4.50000e+09	1.78365e+03	1.21858e+00	1.87655e+01	2.32412e+00	4.64939e-02	3.58920e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.71160e+02	1.01264e-01	1.80395e+00	2.67920e-02	7.57258e-03	1.35629e-01	0.00000e+00	1.95481e+03	1.31985e+00	2.05695e+01	2.35091e+00	5.40665e-02	3.72483e+00	0.00000e+00	1.95481e+03	1.31985e+00	2.05695e+01	2.35091e+00	5.40665e-02	3.72483e+00	0.00000e+00	2.07000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.78365e+03	1.21858e+00	1.87655e+01	2.32412e+00	4.64939e-02	3.58920e+00	0.00000e+00	8.62910e+01	4.04940e-02	8.10937e-01	8.03252e-03	2.09659e-03	5.06231e-02	0.00000e+00	8.48690e+01	6.07703e-02	9.93011e-01	1.87595e-02	5.47599e-03	8.50059e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
5.40000e+01	4.50000e+09	1.78365e+03	1.21886e+00	1.87610e+01	2.32814e+00	4.63647e-02	3.59336e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.70994e+02	1.03686e-01	1.82585e+00	2.81007e-02	8.15479e-03	1.39942e-01	0.00000e+00	1.95465e+03	1.32254e+00	2.05868e+01	2.35624e+00	5.45195e-02	3.73330e+00	0.00000e+00	1.95465e+03	1.32254e+00	2.05868e+01	2.35624e+00	5.45195e-02	3.73330e+00	0.00000e+00	2.07000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.78365e+03	1.21886e+00	1.87610e+01	2.32814e+00	4.63647e-02	3.59336e+00	0.00000e+00	8.61901e+01	4.19235e-02	8.25666e-01	8.69321e-03	2.34586e-03	5.29625e-02	0.00000e+00	8.48040e+01	6.17630e-02	1.00018e+00	1.94075e-02	5.80892e-03	8.69794e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
5.40833e+01	4.50000e+09	1.78365e+03	1.21913e+00	1.87565e+01	2.33213e+00	4.62362e-02	3.59750e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.70830e+02	1.06113e-01	1.84646e+00	2.95090e-02	8.80697e-03	1.44429e-01	0.00000e+00	1.95448e+03	1.32524e+00	2.06030e+01	2.36164e+00	5.50432e-02	3.74193e+00	0.00000e+00	1.95448e+03	1.32524e+00	2.06030e+01	2.36164e+00	5.50432e-02	3.74193e+00	0.00000e+00	2.07000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.78365e+03	1.21913e+00	1.87565e+01	2.33213e+00	4.62362e-02	3.59750e+00	0.00000e+00	8.60904e+01	4.33574e-02	8.39115e-01	9.45357e-03	2.66511e-03	5.54761e-02	0.00000e+00	8.47391e+01	6.27556e-02	1.00735e+00	2.00555e-02	6.14186e-03	8.89529e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
5.41667e+01	4.50000e+09	1.78365e+03	1.21940e+00	1.87520e+01	2.33612e+00	4.61084e-02	3.60162e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.70665e+02	1.08540e-01	1.86708e+00	3.09174e-02	9.45915e-03	1.48916e-01	0.00000e+00	1.95432e+03	1.32794e+00	2.06191e+01	2.36703e+00	5.55675e-02	3.75054e+00	0.00000e+00	1.95432e+03	1.32794e+00	2.06191e+01	2.36703e+00	5.55675e-02	3.75054e+00	0.00000e+00	2.07000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.78365e+03	1.21940e+00	1.87520e+01	2.33612e+00	4.61084e-02	3.60162e+00	0.00000e+00	8.59907e+01	4.47913e-02	8.52565e-01	1.02139e-02	2.98435e-03	5.79896e-02	0.00000e+00	8.46742e+01	6.37482e-02	1.01452e+00	2.07034e-02	6.47480e-03	9.09264e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
5.42500e+01	4.50000e+09	1.78365e+03	1.21967e+00	1.87476e+01	2.34008e+00	4.59812e-02	3.60573e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.70500e+02	1.10966e-01	1.88770e+00	3.23257e-02	1.01113e-02	1.53403e-01	0.00000e+00	1.95415e+03	1.33064e+00	2.06352e+01	2.37241e+00	5.60925e-02	3.75913e+00	0.00000e+00	1.95415e+03	1.33064e+00	2.06352e+01	2.37241e+00	5.60925e-02	3.75913e+00	0.00000e+00	2.07000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.78365e+03	1.21967e+00	1.87476e+01	2.34008e+00	4.59812e-02	3.60573e+00	0.00000e+00	8.58910e+01	4.62252e-02	8.66015e-01	1.09743e-02	3.30359e-03	6.05031e-02	0.00000e+00	8.46093e+01	6.47408e-02	1.02168e+00	2.13514e-02	6.80774e-03	9.29000e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
5.43333e+01	4.50000e+09	1.78365e+03	1.21994e+00	1.87431e+01	2.34403e+00	4.58547e-02	3.60982e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.70336e+02	1.13393e-01	1.90832e+00	3.37341e-02	1.07635e-02	1.57890e-01	0.00000e+00	1.95399e+03	1.33333e+00	2.06514e+01	2.37776e+00	5.66182e-02	3.76771e+00	0.00000e+00	1.95399e+03	1.33333e+00	2.06514e+01	2.37776e+00	5.66182e-02	3.76771e+00	0.00000e+00	2.07000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.78365e+03	1.21994e+00	1.87431e+01	2.34403e+00	4.58547e-02	3.60982e+00	0.00000e+00	8.57913e+01	4.76592e-02	8.79464e-01	1.17347e-02	3.62284e-03	6.30167e-02	0.00000e+00	8.45444e+01	6.57334e-02	1.02885e+00	2.19994e-02	7.14068e-03	9.48735e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
5.44167e+01	4.50000e+09	1.78365e+03	1.22021e+00	1.87387e+01	2.34796e+00	4.57287e-02	3.61390e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.70171e+02	1.15819e-01	1.92894e+00	3.51424e-02	1.14157e-02	1.62377e-01	0.00000e+00	1.95382e+03	1.33603e+00	2.06676e+01	2.38310e+00	5.71444e-02	3.77628e+00	0.00000e+00	1.95382e+03	1.33603e+00	2.06676e+01	2.38310e+00	5.71444e-02	3.77628e+00	0.00000e+00	2.07000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.78365e+03	1.22021e+00	1.87387e+01	2.34796e+00	4.57287e-02	3.61390e+00	0.00000e+00	8.56916e+01	4.90931e-02	8.92914e-01	1.24950e-02	3.94208e-03	6.55302e-02	0.00000e+00	8.44795e+01	6.67260e-02	1.03602e+00	2.26474e-02	7.47361e-03	9.68470e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
5.45000e+01	4.50000e+09	1.78365e+03	1.22049e+00	1.87343e+01	2.35187e+00	4.56033e-02	3.61796e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.70006e+02	1.18246e-01	1.94955e+00	3.65507e-02	1.20679e-02	1.66864e-01	0.00000e+00	1.95366e+03	1.33873e+00	2.06838e+01	2.38842e+00	5.76712e-02	3.78482e+00	0.00000e+00	1.95366e+03	1.33873e+00	2.06838e+01	2.38842e+00	5.76712e-02	3.78482e+00	0.00000e+00	2.07000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.78365e+03	1.22049e+00	1.87343e+01	2.35187e+00	4.56033e-02	3.61796e+00	0.00000e+00	8.55919e+01	5.05270e-02	9.06363e-01	1.32554e-02	4.26132e-03	6.80437e-02	0.00000e+00	8.44146e+01	6.77186e-02	1.04319e+00	2.32953e-02	7.80655e-03	9.88205e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
5.45833e+01	4.50000e+09	1.78365e+03	1.22076e+00	1.87299e+01	2.35576e+00	4.54785e-02	3.62200e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.69843e+02	1.20641e-01	1.96891e+00	3.80699e-02	1.28351e-02	1.71546e-01	0.00000e+00	1.95350e+03	1.34140e+00	2.06988e+01	2.39383e+00	5.83136e-02	3.79355e+00	0.00000e+00	1.95350e+03	1.34140e+00	2.06988e+01	2.39383e+00	5.83136e-02	3.79355e+00	0.00000e+00	2.07000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.78365e+03	1.22076e+00	1.87299e+01	2.35576e+00	4.54785e-02	3.62200e+00	0.00000e+00	8.54934e+01	5.19298e-02	9.18552e-01	1.41266e-02	4.69561e-03	7.07520e-02	0.00000e+00	8.43497e+01	6.87113e-02	1.05036e+00	2.39433e-02	8.13949e-03	1.00794e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
5.46667e+01	4.50000e+09	1.78365e+03	1.22104e+00	1.87255e+01	2.35964e+00	4.53541e-02	3.62603e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.69680e+02	1.23019e-01	1.98754e+00	3.96527e-02	1.36684e-02	1.76340e-01	0.00000e+00	1.95333e+03	1.34406e+00	2.07130e+01	2.39929e+00	5.90225e-02	3.80237e+00	0.00000e+00	1.95333e+03	1.34406e+00	2.07130e+01	2.39929e+00	5.90225e-02	3.80237e+00	0.00000e+00	2.07000e+03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	1.78365e+03	1.22104e+00	1.87255e+01	2.35964e+00	4.53541e-02	3.62603e+00	0.00000e+00	8.53956e+01	5.33147e-02	9.30016e-01	1.50614e-02	5.19592e-03	7.35720e-02	0.00000e+00	8.42847e+01	6.97039e-02	1.05753e+00	2.45913e-02	8.47243e-03	1.02768e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
